2024060522001453491453642865	,3812660000489000009000162294224157	,2024-06-05 08:33:36 ,2024-06-05 08:33:37 ,2024-06-05 08:33:37 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,三点把子肉(万科中心店)    ,三点把子肉(万科中心店)        ,2.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240605358409996491 	,                    	,2024-06-05 02:35:16 ,                    ,2024-06-05 02:35:16 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.06.04-收益发放 ,2.34    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024060422001453491455741544	,CP2122391717502302325454	,2024-06-04 19:58:30 ,2024-06-04 19:58:31 ,2024-06-04 19:58:31 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国联通            ,为155****1723交费20.00元,19.95   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024060422001453491452006220	,52126600004826000020240604Nf0000000006008480032370	,2024-06-04 19:51:48 ,2024-06-04 19:51:49 ,2024-06-04 19:51:49 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,涮公子小火锅东城逸家店     ,支付码:325148逸家广场店(7376614526197697488),30.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024053122001153491430695436*T200P3912217013960637424	,T200P3912217013960637424	,2024-06-04 12:21:37 ,2024-06-04 12:21:37 ,2024-06-04 12:21:37 ,淘宝        ,即时到账交易          ,优衣库             ,退款-优衣库男装女装凉感大师T AIRism宽松圆领T恤五分袖短袖465185,79.00   ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024060422001453491447775174	,1212660000482200007895228498534946	,2024-06-04 11:36:35 ,2024-06-04 11:36:36 ,2024-06-04 11:36:36 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,济南市浪潮集团食堂       ,浪潮本地部署移动支付          ,6.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024060422001453491448566437	,3312660000489000009000162094224156	,2024-06-04 08:28:51 ,2024-06-04 08:28:52 ,2024-06-04 08:28:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,三点把子肉(万科中心店)    ,三点把子肉(万科中心店)        ,2.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240604357119922491 	,                    	,2024-06-04 03:28:17 ,                    ,2024-06-04 03:28:17 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.06.03-收益发放 ,2.11    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024060322001453491444665851	,Z224060330601371301010000_XY2139	,2024-06-03 11:41:13 ,2024-06-03 11:41:13 ,2024-06-03 11:41:13 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,丰贤餐饮管理有限公司      ,庆丰餐厅窗口13-2          ,16.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024060322001153491443486497	,T200P3917129475212637424	,2024-06-03 08:36:32 ,2024-06-03 08:36:37 ,2024-06-03 08:36:38 ,淘宝        ,支付宝担保交易         ,白**             ,浮居frp游戏联机远程桌面我的世界群晖威联通NAS橘色网络设备版,10.00   ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2024060322001453491442496230	,1712660000489000009000062294224155	,2024-06-03 08:24:32 ,2024-06-03 08:24:33 ,2024-06-03 08:24:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,三点把子肉(万科中心店)    ,三点把子肉(万科中心店)        ,2.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240603351097396491 	,                    	,2024-06-03 03:26:17 ,                    ,2024-06-03 03:26:17 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.06.02-收益发放 ,2.35    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024060322001453491444266849	,7612660000489000008000001214324155	,2024-06-03 00:15:12 ,2024-06-03 00:15:18 ,2024-06-03 00:15:18 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,GEAO            ,GEAO小程序下单           ,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024060222001153491446276475	,T200P3916814438001637424	,2024-06-02 22:27:35 ,2024-06-02 22:27:40 ,2024-06-03 11:56:26 ,淘宝        ,支付宝担保交易         ,优衣库             ,优衣库男装女装凉感大师T AIRism宽松圆领T恤五分袖短袖465185,71.00   ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
20240602345051962491 	,                    	,2024-06-02 03:57:34 ,                    ,2024-06-02 03:57:34 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.06.01-收益发放 ,2.35    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024060122001453491441331855	,42126600004802000020240601202939033578952450	,2024-06-01 20:29:40 ,2024-06-01 20:29:51 ,2024-06-01 20:29:51 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,济南十八家家悦超市有限公司   ,济南十八家家悦超市有限公司       ,7.87    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024060122001453491440292694	,0003N202406010000000006790922903	,2024-06-01 19:30:23 ,2024-06-01 19:30:25 ,2024-06-01 19:30:25 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德地图打车订单            ,11.49   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240601338047588491 	,                    	,2024-06-01 03:15:22 ,                    ,2024-06-01 03:15:22 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.05.31-收益发放 ,2.60    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024053122001153491430056409	,T200P3913315230806637424	,2024-05-31 21:21:54 ,2024-05-31 21:21:59 ,2024-06-01 19:10:38 ,淘宝        ,支付宝担保交易         ,优衣库             ,【狂欢价】优衣库男装女装凉感大师T AIRism宽松圆领T恤五分袖短袖465185 等多件,268.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024053122001153491429654835_3913227031659637424	,T200P3913227031657637424	,2024-05-31 21:07:44 ,                    ,2024-05-31 21:07:44 ,淘宝        ,支付宝担保交易         ,优衣库             ,退款-【狂欢价】优衣库合作款/男女装情侣宽松衬衫/5分袖短袖衬衣467844 等多件,76.16   ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024053122001153491429654835_3913227031658637424	,T200P3913227031657637424	,2024-05-31 21:03:32 ,                    ,2024-05-31 21:03:32 ,淘宝        ,支付宝担保交易         ,优衣库             ,退款-【狂欢价】优衣库合作款/男女装情侣宽松衬衫/5分袖短袖衬衣467844 等多件,191.84  ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024053122001153491429654835	,T200P3913227031657637424	,2024-05-31 20:52:44 ,2024-05-31 20:52:48 ,2024-05-31 21:07:44 ,淘宝        ,支付宝担保交易         ,优衣库             ,【狂欢价】优衣库合作款/男女装情侣宽松衬衫/5分袖短袖衬衣467844 等多件,268.00  ,支出      ,交易关闭    ,0.00     ,268.00   ,                    ,已支出      ,
2024053122001153491429821936_3912429882191637424	,T200P3912429882191637424	,2024-05-31 16:43:55 ,                    ,2024-05-31 16:43:55 ,淘宝        ,支付宝担保交易         ,优衣库             ,退款-优衣库女装宽腿直筒牛仔工装裤461643 468856 464887,79.00   ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024053122001153491430695436	,T200P3912217013960637424	,2024-05-31 16:20:03 ,2024-05-31 16:20:08 ,2024-05-31 20:20:39 ,淘宝        ,支付宝担保交易         ,优衣库             ,优衣库男装女装凉感大师T AIRism宽松圆领T恤五分袖短袖465185,79.00   ,支出      ,交易成功    ,0.00     ,79.00    ,                    ,已支出      ,
2024053122001153491428556289	,T200P3912074632220637424	,2024-05-31 16:19:28 ,2024-05-31 16:19:33 ,2024-05-31 17:36:52 ,淘宝        ,支付宝担保交易         ,优衣库             ,优衣库女装宽腿直筒牛仔工装裤461643 468856 464887,79.00   ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2024053122001153491431333251	,T200P3912211613701637424	,2024-05-31 16:16:57 ,                    ,2024-05-31 16:17:06 ,淘宝        ,支付宝担保交易         ,优衣库             ,优衣库男装女装凉感大师T AIRism宽松圆领T恤五分袖短袖465185,79.00   ,不计收支    ,交易关闭    ,0.00     ,0.00     ,                    ,         ,
2024053122001153491430853817_3912366126022637424	,T200P3912366126022637424	,2024-05-31 16:11:36 ,                    ,2024-05-31 16:11:36 ,淘宝        ,支付宝担保交易         ,优衣库             ,退款-优衣库女装宽腿直筒牛仔工装裤461643 468856 464887,79.00   ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024053122001153491429821936	,T200P3912429882191637424	,2024-05-31 16:11:19 ,2024-05-31 16:11:23 ,2024-05-31 16:43:55 ,淘宝        ,支付宝担保交易         ,优衣库             ,优衣库女装宽腿直筒牛仔工装裤461643 468856 464887,79.00   ,支出      ,交易关闭    ,0.00     ,79.00    ,                    ,已支出      ,
2024053122001153491430853817	,T200P3912366126022637424	,2024-05-31 15:29:02 ,2024-05-31 15:29:07 ,2024-05-31 16:11:36 ,淘宝        ,支付宝担保交易         ,优衣库             ,优衣库女装宽腿直筒牛仔工装裤461643 468856 464887,79.00   ,支出      ,交易关闭    ,0.00     ,79.00    ,                    ,已支出      ,
2024053122001453491422035670	,Z224053130601352581010000_XY2139	,2024-05-31 11:35:47 ,2024-05-31 11:35:48 ,2024-05-31 11:35:48 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,丰贤餐饮管理有限公司      ,庆丰餐厅窗口4-1           ,15.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024053122001453491426783152	,3812660000489000009000558294224152	,2024-05-31 08:28:03 ,2024-05-31 08:28:03 ,2024-05-31 08:28:03 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,三点把子肉(万科中心店)    ,三点把子肉(万科中心店)        ,2.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240531326186500491 	,                    	,2024-05-31 03:08:31 ,                    ,2024-05-31 03:08:31 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.05.30-收益发放 ,2.34    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024053022001453491421271881	,3012660000482200007895228391634824	,2024-05-30 11:37:32 ,2024-05-30 11:37:33 ,2024-05-30 11:37:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,济南市浪潮集团食堂       ,浪潮本地部署移动支付          ,9.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024053022001453491426395606	,5112660000489000009000166394224151	,2024-05-30 08:28:59 ,2024-05-30 08:28:59 ,2024-05-30 08:28:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,三点把子肉(万科中心店)    ,三点把子肉(万科中心店)        ,2.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240530324572746491 	,                    	,2024-05-30 03:05:20 ,                    ,2024-05-30 03:05:20 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.05.29-收益发放 ,2.87    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024052922001453491417885440	,CP1131881716975678551558	,2024-05-29 17:41:31 ,2024-05-29 17:41:31 ,2024-05-29 17:41:31 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国联通            ,为155****1723交费20.00元,19.96   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052922001453491416347704	,Z224052930601318661010000_XY2139	,2024-05-29 11:43:20 ,2024-05-29 11:43:20 ,2024-05-29 11:43:20 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,丰贤餐饮管理有限公司      ,庆丰餐厅窗口13-2          ,16.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052922001453491415750657	,6912660000489000009000458894224150	,2024-05-29 08:24:41 ,2024-05-29 08:24:42 ,2024-05-29 08:24:42 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,三点把子肉(万科中心店)    ,三点把子肉(万科中心店)        ,4.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240529318478053491 	,                    	,2024-05-29 03:05:38 ,                    ,2024-05-29 03:05:38 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.05.28-收益发放 ,2.58    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024052822001453491415560487	,67126600004826000020240528Nf0000000006000610031190	,2024-05-28 19:14:59 ,2024-05-28 19:15:00 ,2024-05-28 19:15:00 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,济南高新区一麻二辣餐饮经营店  ,【聚合扫码支付】-369299452869,29.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052822001453491410005985	,Z224052830601310651010000_XY2139	,2024-05-28 11:36:17 ,2024-05-28 11:36:17 ,2024-05-28 11:36:17 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,丰贤餐饮管理有限公司      ,庆丰餐厅窗口16-1          ,12.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052822001453491410889983	,6712660000489000009000267094224149	,2024-05-28 08:49:01 ,2024-05-28 08:49:01 ,2024-05-28 08:49:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,三点把子肉(万科中心店)    ,三点把子肉(万科中心店)        ,2.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240528311858810491 	,                    	,2024-05-28 02:57:34 ,                    ,2024-05-28 02:57:34 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.05.27-收益发放 ,2.39    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024052722001153491405867540	,T200P3907597315275637424	,2024-05-27 19:28:16 ,2024-05-27 19:28:20 ,2024-06-06 19:44:28 ,淘宝        ,支付宝担保交易         ,丶**             ,AI智能修图像素蛋糕优惠套餐会员充值个人账号98元250张图,98.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052722001453491404653000	,7612660000482200007895035348394074	,2024-05-27 11:37:38 ,2024-05-27 11:37:38 ,2024-05-27 11:37:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,济南市浪潮集团食堂       ,浪潮本地部署移动支付          ,9.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052722001453491405448558	,2024052703889386010071551232	,2024-05-27 10:50:13 ,2024-05-27 10:50:13 ,2024-05-27 10:50:13 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,同花顺             ,同花顺服务-组合-20240521UcIUNZ3xm1143346,1.00    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052722001453491404576818	,3412660000489000009000060194224148	,2024-05-27 08:26:02 ,2024-05-27 08:26:03 ,2024-05-27 08:26:03 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,三点把子肉(万科中心店)    ,三点把子肉(万科中心店)        ,2.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052722001453491404638060	,MQKTJFV121a0        	,2024-05-27 04:17:01 ,2024-05-27 04:17:01 ,2024-05-27 04:17:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,App Store & Apple Music,App Store & Apple Music；05.27购买,6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240527305043038491 	,                    	,2024-05-27 02:51:41 ,                    ,2024-05-27 02:51:41 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.05.26-收益发放 ,2.37    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20240526396183396491 	,                    	,2024-05-26 03:03:15 ,                    ,2024-05-26 03:03:15 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.05.25-收益发放 ,2.37    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024052622001453491459735181	,3412660000489000008000206014324147	,2024-05-26 03:03:08 ,2024-05-26 03:03:15 ,2024-05-26 03:03:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,GEAO            ,GEAO小程序下单           ,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052522001453491448935014	,24126600004836000083620240525996306714	,2024-05-25 11:46:08 ,2024-05-25 11:46:09 ,2024-05-25 11:46:09 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,牛府牛碧桂园凤凰中心店     ,支付码:364608 碧桂园凤凰中心店(7372778518855294206),14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052504200183001030751223	,2024052522001185831426719202	,2024-05-25 05:46:23 ,2024-05-25 05:46:25 ,2024-05-25 05:46:25 ,支付宝网站     ,即时到账交易          ,开发(**发)         ,亲情卡                 ,10.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240525391659178491 	,                    	,2024-05-25 03:19:46 ,                    ,2024-05-25 03:19:46 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.05.24-收益发放 ,2.42    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024052422001453491445289356	,21126600004802000020240524195307110861775840	,2024-05-24 19:53:08 ,2024-05-24 19:53:08 ,2024-05-24 19:53:08 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,济南富群超市有限公司      ,济南富群超市有限公司          ,14.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052422001453491450410913	,20P2088131663605155W03_2121793950355688738816	,2024-05-24 18:21:09 ,2024-05-24 18:21:18 ,2024-05-24 18:21:18 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,济南高新开发区徐记驴肉火烧店  ,118750000138738069  ,22.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052422001453491451002512	,Z224052430601276261010000_XY2139	,2024-05-24 11:40:36 ,2024-05-24 11:40:36 ,2024-05-24 11:40:36 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,丰贤餐饮管理有限公司      ,庆丰餐厅窗口13-2          ,16.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052422001453491443239805	,4012660000489000009000163694224145	,2024-05-24 08:28:13 ,2024-05-24 08:28:13 ,2024-05-24 08:28:13 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,三点把子肉(万科中心店)    ,三点把子肉(万科中心店)        ,6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240524384920401491 	,                    	,2024-05-24 02:44:20 ,                    ,2024-05-24 02:44:20 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.05.23-收益发放 ,2.44    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024052322001453491443442074	,7212660000482200007895035516484888	,2024-05-23 11:35:00 ,2024-05-23 11:35:00 ,2024-05-23 11:35:00 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,济南市浪潮集团食堂       ,浪潮本地部署移动支付          ,8.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052322001453491443238096	,7512660000489000009000261994224144	,2024-05-23 08:24:58 ,2024-05-23 08:24:59 ,2024-05-23 08:24:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,三点把子肉(万科中心店)    ,三点把子肉(万科中心店)        ,2.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240523377980501491 	,                    	,2024-05-23 02:56:43 ,                    ,2024-05-23 02:56:43 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.05.22-收益发放 ,2.69    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024052222001453491438229612	,m2024052223073423468311603	,2024-05-22 23:08:16 ,2024-05-22 23:08:17 ,2024-05-22 23:08:17 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,漳州市宇福网络信息技术有限公司 ,谨防诈骗，代付和非本人订单请勿支付！订单号(m2024052223073423468311603),6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052222001453491441137797	,38126600004802000020240522195551110853171746	,2024-05-22 19:55:51 ,2024-05-22 19:55:51 ,2024-05-22 19:55:51 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,济南富群超市有限公司      ,济南富群超市有限公司          ,5.90    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052222001453491440605223	,4612660000482200007895035544697656	,2024-05-22 11:36:54 ,2024-05-22 11:36:55 ,2024-05-22 11:36:55 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,济南市浪潮集团食堂       ,浪潮本地部署移动支付          ,10.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052222001453491437755243	,4012660000489000009000259894224143	,2024-05-22 08:20:30 ,2024-05-22 08:20:30 ,2024-05-22 08:20:30 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,三点把子肉(万科中心店)    ,三点把子肉(万科中心店)        ,2.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240522371381843491 	,                    	,2024-05-22 03:33:36 ,                    ,2024-05-22 03:33:36 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.05.21-收益发放 ,2.33    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024052222001453491434423527	,MQKTHXSHL4a0        	,2024-05-22 01:06:36 ,2024-05-22 01:06:37 ,2024-05-22 01:06:37 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,iCloud 由云上贵州运营  ,iCloud；05.22购买      ,21.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052122001453491432423360	,Z224052130601235201010000_XY2139	,2024-05-21 11:35:33 ,2024-05-21 11:35:33 ,2024-05-21 11:35:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,浪潮集团第一餐厅        ,金膳林餐厅窗口7            ,15.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052122001453491432426949	,0312660000489000008000260014324142	,2024-05-21 10:33:42 ,2024-05-21 10:33:48 ,2024-05-21 10:33:48 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,GEAO            ,GEAO小程序下单           ,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20240521364850903491 	,                    	,2024-05-21 03:10:26 ,                    ,2024-05-21 03:10:26 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2024.05.20-收益发放 ,2.75    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2024052022001453491421715324	,2412660000481800001716208423007450693393918386	,2024-05-20 20:42:35 ,2024-05-20 20:42:36 ,2024-05-20 20:42:36 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,济南东城逸家美发店       ,济南东城逸家美发店           ,490.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2024052022001453491428717495	,7812660000482200007895228288015037	,2024-05-20 11:34:07 ,2024-05-20 11:34:07 ,2024-05-20 11:34:07 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,济南市浪潮集团食堂       ,浪潮本地部署移动支付          ,11.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
