20220531020070011500490079434477	,1271628780439653580868005	,2022-05-31 14:00:44 ,2022-05-31 14:00:45 ,2022-05-31 14:00:45 ,支付宝网站     ,即时到账交易          ,芜湖牵牛花网络科技有限公司分公司,平台转账                ,28.00   ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2022053122001453491421353614	,3412660000481610001531512428754636800N	,2022-05-31 13:46:33 ,                    ,2022-05-31 13:57:08 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,牵牛花网络           ,移动交易支付              ,31.00   ,其他      ,交易关闭    ,0.00     ,0.00     ,                    ,         ,
2022053122001453491422241809	,7812660000481610001531512362316869632N	,2022-05-31 13:46:17 ,2022-05-31 13:46:21 ,2022-05-31 13:46:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,牵牛花网络           ,移动交易支付              ,31.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2022053122001453491422609888	,641266000001050002OP7103743833136969036	,2022-05-31 11:54:09 ,2022-05-31 11:54:10 ,2022-05-31 11:54:10 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高新开发区峰良包子店      ,二维码支付               ,12.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2022053122001153491421626604_2664241599433637424	,T200P2664241599433637424	,2022-05-31 09:27:54 ,                    ,2022-05-31 09:27:54 ,淘宝        ,支付宝担保交易         ,tb4016053722    ,退款-全，国，电，信，流，量，10/g/5/天/国内/流量/包,4.50    ,其他      ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2022053122001153491421626604	,T200P2664241599433637424	,2022-05-31 08:50:42 ,2022-05-31 08:50:47 ,2022-05-31 09:27:54 ,淘宝        ,支付宝担保交易         ,tb4016053722    ,全，国，电，信，流，量，10/g/5/天/国内/流量/包,4.50    ,支出      ,交易关闭    ,0.00     ,4.50     ,                    ,已支出      ,
20220531398848983491 	,                    	,2022-05-31 04:04:35 ,                    ,2022-05-31 04:04:35 ,支付宝网站     ,即时到账交易          ,景顺长城基金管理有限公司    ,余额宝-2022.05.30-收益发放 ,3.60    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2022053122001453491421673962	,MQKND678B8a0        	,2022-05-31 00:08:53 ,2022-05-31 00:08:54 ,2022-05-31 00:08:54 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,App Store & Apple Music,App Store & Apple Music: 于 05.30到 05.31期间完成的购买,6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2022053022001453491420905474	,18126600004802000020220530185251107421898401	,2022-05-30 18:52:52 ,2022-05-30 18:52:52 ,2022-05-30 18:52:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,济南富群超市有限公司      ,济南富群超市有限公司          ,7.80    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2022053022001153491420925532	,T100P2660529132360637424	,2022-05-30 09:10:37 ,2022-05-30 09:10:41 ,2022-05-30 09:11:15 ,淘宝        ,支付宝担保交易         ,先锋话费充值店         ,15576451723 湖南联通30元手机话费充值快充 自动充值,30.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
